Date,Open,High,Low,Close,Adj Close,Volume
2012-07-27,68.949997,69.680000,68.889999,69.519997,50.104107,14015900
2012-07-30,69.370003,69.650002,69.160004,69.449997,50.053646,8379500
2012-07-31,69.250000,69.559998,69.099998,69.220001,49.887867,10313900
2012-08-01,69.480003,69.750000,69.250000,69.379997,50.003197,11681700
2012-08-02,68.809998,68.980003,68.019997,68.449997,49.332939,13536000
2012-08-03,68.980003,69.320000,68.889999,69.120003,49.815800,10898800
2012-08-06,69.180000,69.339996,68.779999,68.839996,49.614006,8723200
2012-08-07,68.809998,68.940002,68.209999,68.290001,49.217606,11268400
2012-08-08,68.290001,68.559998,68.220001,68.349998,49.260857,6573100
2012-08-09,68.330002,68.650002,68.169998,68.320000,49.239239,7764200
2012-08-10,68.120003,68.709999,68.120003,68.639999,49.469872,7645000
2012-08-13,68.389999,68.550003,68.169998,68.459999,49.340141,7199200
2012-08-14,68.739998,68.750000,68.500000,68.639999,49.469872,8217800
2012-08-15,68.510002,68.839996,68.300003,68.349998,49.260857,9349100
2012-08-16,68.440002,68.449997,68.019997,68.199997,49.152763,13518500
2012-08-17,68.120003,68.180000,67.510002,67.800003,48.864464,11999500
2012-08-20,67.800003,67.839996,67.669998,67.699997,48.792381,12645200
2012-08-21,67.690002,68.250000,67.620003,67.779999,48.850052,9544900
2012-08-22,67.629997,67.930000,67.529999,67.750000,48.828426,8230900
2012-08-23,67.800003,67.949997,67.559998,67.739998,48.821217,9062700
2012-08-24,67.220001,67.839996,67.150002,67.599998,49.163040,11297500
2012-08-27,67.540001,67.959999,67.480003,67.489998,49.083035,8761000
2012-08-28,67.309998,67.699997,67.220001,67.510002,49.097584,6750800
2012-08-29,67.279999,67.830002,67.059998,67.370003,48.995758,9609500
2012-08-30,67.230003,67.410004,66.849998,67.209999,48.879398,9672700
2012-08-31,67.449997,67.900002,67.160004,67.430000,49.039402,10151800
2012-09-04,67.489998,67.540001,66.970001,67.260002,48.915764,8402700
2012-09-05,67.440002,67.870003,67.139999,67.269997,48.923035,9266000
2012-09-06,67.709999,68.220001,67.589996,67.839996,49.337574,13075500
2012-09-07,67.970001,68.010002,67.519997,67.879997,49.366665,8403300
2012-09-10,67.989998,68.470001,67.830002,68.180000,49.584850,11441300
2012-09-11,68.360001,68.550003,68.180000,68.199997,49.599407,8821700
2012-09-12,68.370003,68.459999,68.029999,68.150002,49.563034,8230700
2012-09-13,68.010002,69.169998,68.000000,68.989998,50.173935,13006300
2012-09-14,68.910004,68.910004,68.080002,68.470001,49.795750,13024000
2012-09-17,68.489998,68.699997,68.000000,68.250000,49.635754,11584100
2012-09-18,68.080002,68.669998,68.070000,68.550003,49.853939,8063100
2012-09-19,68.750000,68.919998,68.599998,68.599998,49.890305,9911300
2012-09-20,68.410004,68.989998,68.330002,68.900002,50.108467,8704000
2012-09-21,69.050003,69.360001,68.839996,69.059998,50.224834,19064400
2012-09-24,68.879997,69.199997,68.809998,69.000000,50.181210,9082100
2012-09-25,69.010002,69.639999,69.010002,69.320000,50.413921,11625400
2012-09-26,69.500000,69.500000,68.959999,69.000000,50.181210,9971900
2012-09-27,69.089996,69.349998,68.889999,69.010002,50.188488,8253200
2012-09-28,68.769997,69.040001,68.500000,68.910004,50.115768,10293200
2012-10-01,68.919998,69.449997,68.919998,69.129997,50.275753,9647200
2012-10-02,69.120003,69.279999,68.639999,68.959999,50.152111,10062700
2012-10-03,69.190002,69.320000,68.730003,69.000000,50.181210,8557900
2012-10-04,69.099998,69.500000,69.010002,69.269997,50.377567,9395900
2012-10-05,69.459999,69.739998,69.320000,69.650002,50.653946,9429900
2012-10-08,69.599998,69.650002,69.169998,69.440002,50.501205,6444600
2012-10-09,68.620003,68.970001,68.099998,68.410004,49.752125,15365900
2012-10-10,68.379997,68.489998,67.980003,68.220001,49.613937,10710100
2012-10-11,68.209999,68.300003,67.860001,67.970001,49.432121,9505500
2012-10-12,68.180000,68.510002,67.800003,67.970001,49.432121,8685500
2012-10-15,68.180000,68.989998,68.070000,68.599998,49.890305,14868000
2012-10-16,69.300003,69.800003,69.019997,69.550003,50.581192,13688800
2012-10-17,69.730003,71.180000,69.550003,71.000000,51.635731,26522700
2012-10-18,70.870003,72.739998,70.820000,72.519997,52.741165,33591100
2012-10-19,72.110001,72.239998,71.730003,71.860001,52.261177,18391000
2012-10-22,71.790001,72.290001,71.330002,71.779999,52.203007,14033400
2012-10-23,71.169998,71.529999,70.529999,70.889999,51.555748,11086000
2012-10-24,70.989998,71.199997,70.669998,70.739998,51.446640,8572000
2012-10-25,71.010002,71.559998,70.989998,71.139999,51.737545,9672700
2012-10-26,71.000000,71.320000,70.559998,70.900002,51.563011,8965200
2012-10-31,71.110001,71.250000,70.480003,70.820000,51.504829,9950600
2012-11-01,71.099998,71.900002,70.830002,71.500000,51.999378,11226000
2012-11-02,71.699997,71.699997,70.830002,70.900002,51.563011,7946700
2012-11-05,70.860001,71.000000,70.470001,70.790001,51.483009,6874500
2012-11-06,71.000000,71.620003,70.889999,71.010002,51.643013,7927500
2012-11-07,70.690002,70.989998,69.699997,70.339996,51.155743,12719700
2012-11-08,70.150002,70.419998,69.650002,69.650002,50.653946,12652100
2012-11-09,69.559998,70.260002,69.430000,69.870003,50.813927,10511700
2012-11-12,69.790001,70.050003,69.309998,69.680000,50.675751,9761000
2012-11-13,69.519997,70.110001,69.400002,69.510002,50.552109,8244500
2012-11-14,69.629997,69.760002,69.029999,69.269997,50.377567,10470700
2012-11-15,68.989998,69.199997,68.720001,69.070000,50.232105,11803600
2012-11-16,68.870003,69.269997,68.510002,69.190002,50.319389,14272300
2012-11-19,69.540001,69.809998,69.040001,69.250000,50.363029,12337400
2012-11-20,69.260002,69.709999,69.139999,69.669998,50.668465,9859500
2012-11-21,69.629997,69.879997,69.449997,69.589996,50.610294,7639900
2012-11-23,69.080002,69.559998,68.949997,69.559998,51.035839,5450100
2012-11-26,69.120003,69.500000,68.820000,69.089996,50.690994,9884800
2012-11-27,69.010002,69.150002,68.730003,68.809998,50.485561,8763200
2012-11-28,68.709999,69.379997,68.599998,69.290001,50.837749,9983200
2012-11-29,69.470001,69.559998,69.050003,69.220001,50.786373,9853400
2012-11-30,69.389999,69.919998,69.180000,69.730003,51.160553,13480700
2012-12-03,69.800003,69.919998,69.360001,69.650002,51.101887,9928900
2012-12-04,69.580002,70.489998,69.449997,69.860001,51.255955,14278100
2012-12-05,69.930000,70.290001,69.580002,69.970001,51.336639,11037100
2012-12-06,70.339996,70.339996,69.800003,70.050003,51.395359,9459200
2012-12-07,70.040001,70.519997,69.860001,70.449997,51.688831,10021300
2012-12-10,70.260002,70.800003,70.260002,70.599998,51.798885,9700300
2012-12-11,70.930000,71.620003,70.750000,71.099998,52.165726,14933700
2012-12-12,71.209999,71.370003,70.849998,70.959999,52.063019,11783300
2012-12-13,70.900002,71.000000,70.620003,70.750000,51.908936,8838900
2012-12-14,70.620003,70.860001,70.489998,70.690002,51.864918,10263600
2012-12-17,70.839996,71.180000,70.779999,70.940002,52.048332,14317200
2012-12-18,71.059998,71.099998,70.500000,70.949997,52.055656,16352400
2012-12-19,70.910004,71.309998,70.629997,70.629997,51.820881,11865600
2012-12-20,70.739998,70.900002,70.489998,70.750000,51.908936,11775800
2012-12-21,70.559998,70.750000,70.059998,70.269997,51.556763,22142300
2012-12-24,70.320000,70.400002,69.940002,70.019997,51.373325,5006500
2012-12-26,69.949997,70.360001,69.879997,70.169998,51.483391,7737300
2012-12-27,70.129997,70.400002,69.800003,70.089996,51.424686,10700400
2012-12-28,69.839996,70.070000,69.419998,69.480003,50.977150,9691100
2012-12-31,69.239998,70.110001,69.180000,70.099998,51.432037,12770000
2013-01-02,71.019997,71.019997,70.300003,70.839996,51.974976,12874200
2013-01-03,70.980003,71.000000,70.449997,70.739998,51.901592,9598300
2013-01-04,71.239998,71.730003,71.010002,71.550003,52.495880,11631800
2013-01-07,71.500000,71.529999,71.190002,71.400002,52.385857,7548800
2013-01-08,71.309998,71.650002,71.250000,71.410004,52.393173,9825300
2013-01-09,71.639999,71.849998,71.500000,71.730003,52.627964,7672800
2013-01-10,71.809998,72.379997,71.739998,72.190002,52.965458,11888500
2013-01-11,72.190002,72.580002,72.160004,72.349998,53.082832,7766700
2013-01-14,72.599998,72.790001,72.370003,72.559998,53.236923,7386000
2013-01-15,72.250000,72.440002,72.000000,72.370003,53.097534,7795100
2013-01-16,72.260002,72.820000,72.250000,72.580002,53.251587,8779900
2013-01-17,72.879997,73.010002,72.370003,72.900002,53.486382,10570100
2013-01-18,72.900002,73.230003,72.790001,73.230003,53.728485,13558600
2013-01-22,72.919998,73.209999,72.419998,72.690002,53.332302,11469800
2013-01-23,72.519997,72.910004,72.470001,72.849998,53.449699,10155100
2013-01-24,72.959999,73.230003,72.839996,73.099998,53.633118,9369700
2013-01-25,73.129997,73.930000,73.059998,73.919998,54.234741,10421500
2013-01-28,73.959999,74.000000,73.430000,73.620003,54.014637,9420900
2013-01-29,73.669998,74.620003,73.639999,74.410004,54.594276,12386500
2013-01-30,74.449997,74.800003,74.010002,74.089996,54.359467,9245500
2013-01-31,74.080002,74.360001,73.779999,73.919998,54.234741,10448700
2013-02-01,74.139999,74.419998,74.080002,74.180000,54.425495,10016300
2013-02-04,73.559998,74.250000,73.559998,74.110001,54.374153,9200700
2013-02-05,74.489998,74.820000,74.470001,74.660004,54.777695,10230800
2013-02-06,74.570000,75.389999,74.519997,75.389999,55.313290,12084000
2013-02-07,74.820000,75.199997,74.680000,75.059998,55.071148,9798200
2013-02-08,75.169998,75.610001,74.730003,75.480003,55.379322,8153300
2013-02-11,75.279999,75.500000,75.050003,75.410004,55.327950,5697100
2013-02-12,75.419998,75.860001,75.419998,75.800003,55.614086,7598900
2013-02-13,75.790001,75.870003,75.370003,75.660004,55.511387,8014800
2013-02-14,75.500000,76.089996,75.379997,75.809998,55.621422,9681800
2013-02-15,75.720001,76.160004,75.510002,76.160004,55.878220,10528400
2013-02-19,76.029999,77.000000,75.959999,76.959999,56.465172,9747400
2013-02-20,76.790001,76.970001,76.540001,76.650002,56.237743,7857500
2013-02-21,76.470001,77.019997,76.379997,76.870003,56.399147,9465700
2013-02-22,76.389999,76.489998,75.970001,76.250000,56.391747,8571500
2013-02-25,76.470001,76.660004,75.570000,75.570000,55.888847,10603300
2013-02-26,75.879997,76.339996,75.500000,75.750000,56.021969,10742100
2013-02-27,75.680000,76.449997,75.599998,76.320000,56.443520,8180300
2013-02-28,76.230003,76.489998,76.110001,76.110001,56.288212,11806300
2013-03-01,75.790001,76.769997,75.730003,76.699997,56.724548,9528300
2013-03-04,76.730003,77.279999,76.730003,77.199997,57.094322,12628000
2013-03-05,77.559998,77.709999,77.440002,77.660004,57.434525,9399400
2013-03-06,77.690002,77.739998,77.220001,77.389999,57.234859,8535200
2013-03-07,77.620003,77.959999,77.589996,77.750000,57.501106,7996500
2013-03-08,77.839996,78.220001,77.699997,78.190002,57.826508,8554100
2013-03-11,77.919998,78.519997,77.839996,78.440002,58.011406,8807600
2013-03-12,78.500000,78.690002,78.209999,78.559998,58.100143,8790500
2013-03-13,78.519997,78.669998,78.199997,78.550003,58.092743,7983400
2013-03-14,78.669998,79.099998,78.489998,79.099998,58.499485,10130400
2013-03-15,78.620003,79.239998,78.620003,79.190002,58.566090,18296500
2013-03-18,78.720001,79.190002,78.699997,78.809998,58.285046,8005400
2013-03-19,78.980003,79.089996,78.500000,78.860001,58.322021,7095800
2013-03-20,79.180000,79.610001,79.169998,79.449997,58.758335,8000800
2013-03-21,79.120003,79.500000,78.769997,79.010002,58.432949,8436300
2013-03-22,79.110001,79.739998,79.019997,79.739998,58.972839,6873100
2013-03-25,79.830002,79.940002,79.470001,79.680000,58.928467,9616600
2013-03-26,79.930000,80.879997,79.849998,80.849998,59.793758,12682900
2013-03-27,80.559998,81.349998,80.269997,81.269997,60.104359,10703400
2013-03-28,81.370003,81.589996,80.949997,81.529999,60.296654,11332100
2013-04-01,81.389999,81.959999,81.279999,81.930000,60.592457,7376800
2013-04-02,82.000000,82.690002,81.900002,82.690002,61.154541,10342200
2013-04-03,82.739998,82.949997,81.570000,82.070000,60.696003,12254000
2013-04-04,82.199997,82.720001,81.930000,82.410004,60.947460,10303000
2013-04-05,81.790001,82.110001,81.620003,82.040001,60.673817,8581400
2013-04-08,81.269997,81.389999,80.309998,81.110001,59.986050,15828500
2013-04-09,81.260002,81.750000,81.239998,81.519997,60.289249,9111000
2013-04-10,81.830002,82.199997,81.739998,82.019997,60.659031,7583200
2013-04-11,82.139999,82.959999,82.080002,82.320000,60.880905,9882700
2013-04-12,82.250000,82.739998,82.169998,82.739998,61.191521,6987000
2013-04-15,82.720001,83.089996,81.709999,81.709999,60.429760,12385800
2013-04-16,82.330002,83.540001,82.070000,83.440002,61.709225,12620000
2013-04-17,83.360001,84.430000,83.290001,83.900002,62.049419,13693300
2013-04-18,83.959999,84.300003,83.029999,83.180000,61.516918,9921500
2013-04-19,83.510002,84.570000,83.470001,84.489998,62.485744,10787600
2013-04-22,84.589996,84.930000,84.199997,84.830002,62.737206,6989900
2013-04-23,84.989998,85.680000,84.000000,85.449997,63.195740,8982100
2013-04-24,85.680000,85.739998,84.279999,84.389999,62.411785,9480600
2013-04-25,84.540001,85.440002,84.339996,85.220001,63.025612,8689400
2013-04-26,85.300003,85.489998,84.809998,85.120003,62.951672,6784700
2013-04-29,85.019997,85.889999,84.910004,85.580002,63.291893,8038000
2013-04-30,85.389999,85.699997,84.889999,85.230003,63.033058,12099600
2013-05-01,84.500000,85.129997,83.879997,84.230003,62.293476,12312100
2013-05-02,84.440002,85.209999,84.169998,85.160004,62.981270,8668900
2013-05-03,85.580002,85.989998,85.449997,85.750000,63.417618,9213800
2013-05-06,85.779999,85.779999,84.550003,84.680000,62.626270,8815600
2013-05-07,84.870003,85.570000,84.629997,85.529999,63.254929,9061800
2013-05-08,85.480003,85.599998,84.930000,85.459999,63.203129,8044600
2013-05-09,85.449997,85.690002,84.959999,85.150002,62.973869,8342000
2013-05-10,85.290001,85.760002,85.180000,85.760002,63.425007,7594800
2013-05-13,85.559998,86.070000,85.440002,85.849998,63.491550,6631500
2013-05-14,85.760002,87.080002,85.760002,86.970001,64.319885,10360700
2013-05-15,86.940002,87.879997,86.940002,87.639999,64.815369,13444400
2013-05-16,87.330002,87.769997,87.059998,87.449997,64.674896,9441900
2013-05-17,87.470001,88.199997,87.410004,88.089996,65.148193,11437700
2013-05-20,88.099998,88.199997,87.809998,88.010002,65.089027,7235800
2013-05-21,87.940002,88.639999,87.790001,88.589996,65.517990,10099600
2013-05-22,88.699997,89.989998,88.199997,88.459999,65.421822,13825900
2013-05-23,87.110001,87.970001,87.000000,87.209999,64.982201,14446900
2013-05-24,86.800003,87.029999,86.489998,86.820000,64.691612,10390100
2013-05-28,87.540001,88.290001,87.269997,87.610001,65.280235,8380200
2013-05-29,87.080002,87.160004,85.139999,85.650002,63.819813,11872100
2013-05-30,85.709999,86.309998,85.680000,85.989998,64.073143,7801200
2013-05-31,85.680000,85.989998,84.180000,84.180000,62.724472,13302700
2013-06-03,84.279999,84.709999,83.370003,84.709999,63.119396,11768500
2013-06-04,84.720001,85.029999,83.559998,84.099998,62.664848,9972000
2013-06-05,83.910004,85.000000,83.480003,83.680000,62.351894,9839100
2013-06-06,83.589996,84.459999,82.650002,84.459999,62.933117,10671000
2013-06-07,84.959999,85.180000,84.400002,84.910004,63.268398,8907700
2013-06-10,85.010002,85.709999,84.730003,85.139999,63.439774,8477100
2013-06-11,84.760002,85.019997,84.129997,84.690002,63.104481,8967000
2013-06-12,85.180000,85.500000,83.699997,83.739998,62.396637,8413200
2013-06-13,83.599998,84.959999,83.080002,84.910004,63.268398,8570000
2013-06-14,84.709999,85.480003,84.660004,84.910004,63.268398,6357100
2013-06-17,85.370003,86.400002,84.980003,85.629997,63.804901,8429100
2013-06-18,85.750000,86.440002,85.629997,86.360001,64.348854,7233600
2013-06-19,86.430000,86.500000,84.800003,84.860001,63.231171,8288400
2013-06-20,84.209999,84.449997,82.120003,82.620003,61.562099,15172600
2013-06-21,83.000000,84.320000,82.500000,83.199997,61.994255,20715800
2013-06-24,82.919998,85.309998,82.809998,84.610001,63.044888,14777500
2013-06-25,85.160004,85.589996,84.540001,85.349998,63.596260,11239400
2013-06-26,85.949997,87.320000,85.940002,86.989998,64.818260,11966500
2013-06-27,87.529999,87.820000,86.489998,86.709999,64.609634,8890300
2013-06-28,86.720001,87.379997,85.849998,85.860001,63.976295,11896300
2013-07-01,85.720001,87.639999,85.500000,86.629997,64.550026,9905200
2013-07-02,86.650002,87.199997,86.209999,86.570000,64.505333,8572100
2013-07-03,86.540001,87.040001,86.099998,86.779999,64.661804,3599900
2013-07-05,87.580002,87.879997,86.919998,87.870003,65.473991,5403600
2013-07-08,88.089996,88.989998,87.970001,88.589996,66.010490,12051400
2013-07-09,88.650002,89.080002,88.360001,88.879997,66.226555,9348600
2013-07-10,88.879997,89.480003,88.809998,89.239998,66.494797,7067100
2013-07-11,89.809998,89.930000,89.000000,89.669998,66.815208,8941300
2013-07-12,89.690002,89.989998,89.379997,89.989998,67.053650,7590600
2013-07-15,89.910004,90.809998,89.760002,90.400002,67.359161,13343200
2013-07-16,91.040001,91.660004,90.129997,90.400002,67.359161,11409200
2013-07-17,90.580002,90.970001,89.879997,90.129997,67.157990,12832200
2013-07-18,90.330002,90.949997,90.059998,90.169998,67.187767,8329300
2013-07-19,90.239998,92.269997,90.050003,92.230003,68.722717,12506300
2013-07-22,92.080002,92.559998,91.610001,92.279999,68.759987,9916200
2013-07-23,92.389999,92.860001,92.110001,92.419998,68.864288,8467700
2013-07-24,92.650002,92.660004,91.750000,92.360001,68.819588,6846300
2013-07-25,92.000000,92.750000,91.750000,92.570000,68.976059,7368000
2013-07-26,92.320000,92.930000,91.650002,92.830002,69.169792,8663700
2013-07-29,92.629997,93.389999,92.610001,93.209999,69.452950,7925000
2013-07-30,93.470001,93.970001,93.019997,93.169998,69.423141,8863000
2013-07-31,93.230003,94.419998,93.190002,93.500000,69.669060,11365700
2013-08-01,94.160004,94.400002,93.699997,93.769997,69.870209,11098600
2013-08-02,93.559998,94.389999,93.449997,94.389999,70.332191,8503100
2013-08-05,94.050003,94.300003,93.430000,93.800003,69.892555,7192400
2013-08-06,93.879997,93.940002,93.500000,93.809998,69.900024,6415000
2013-08-07,93.599998,94.029999,93.470001,93.660004,69.788254,9056900
2013-08-08,94.269997,94.370003,92.709999,93.339996,69.549797,11090000
2013-08-09,93.389999,93.389999,91.779999,92.360001,68.819588,12135800
2013-08-12,92.080002,92.769997,91.750000,92.000000,68.551338,11012300
2013-08-13,91.889999,93.349998,91.760002,93.010002,69.303925,10099800
2013-08-14,92.790001,92.949997,90.510002,90.699997,67.582703,12716800
2013-08-15,90.320000,90.410004,89.089996,89.550003,66.725800,12010700
2013-08-16,89.129997,89.800003,88.769997,89.370003,66.591652,14100700
2013-08-19,89.470001,91.250000,89.349998,90.449997,67.396408,8687000
2013-08-20,90.550003,91.650002,89.730003,89.730003,66.859909,8559200
2013-08-21,89.470001,89.629997,88.680000,88.800003,66.166939,7940700
2013-08-22,88.760002,89.029999,88.120003,88.260002,65.764595,7191900
2013-08-23,87.930000,88.440002,87.209999,88.410004,66.372696,7714900
2013-08-26,88.360001,88.480003,87.389999,87.529999,65.712021,6724500
2013-08-27,86.970001,87.080002,85.959999,86.169998,64.691017,9941200
2013-08-28,86.360001,86.910004,85.879997,86.529999,64.961281,8829200
2013-08-29,86.410004,87.139999,85.989998,86.570000,64.991325,5768800
2013-08-30,86.779999,86.779999,85.849998,86.410004,64.871193,7471300
2013-09-03,86.889999,87.300003,86.029999,86.419998,64.878716,7590500
2013-09-04,86.459999,87.250000,86.250000,86.900002,65.239082,8458800
2013-09-05,87.000000,87.169998,86.620003,87.040001,65.344170,5647900
2013-09-06,87.220001,87.919998,86.000000,87.160004,65.434250,10034900
2013-09-09,87.389999,87.599998,87.010002,87.559998,65.734550,6819700
2013-09-10,88.139999,88.580002,87.849998,88.529999,66.462738,8658700
2013-09-11,88.629997,89.269997,88.139999,89.230003,66.988289,8098100
2013-09-12,89.300003,89.570000,88.879997,89.010002,66.823128,7938500
2013-09-13,89.129997,89.250000,88.199997,88.570000,66.492798,7738600
2013-09-16,89.430000,89.570000,88.830002,89.029999,66.838150,7563700
2013-09-17,89.050003,89.220001,88.580002,89.059998,66.860657,6291100
2013-09-18,88.910004,89.910004,88.300003,89.910004,67.498764,10115500
2013-09-19,90.050003,90.199997,89.790001,90.070000,67.618896,6721000
2013-09-20,90.199997,90.720001,89.680000,89.680000,67.326111,14708600
2013-09-23,89.430000,89.750000,88.809998,89.089996,66.883171,7376200
2013-09-24,89.019997,89.199997,88.150002,88.220001,66.230064,7797500
2013-09-25,88.419998,88.470001,87.070000,87.080002,65.374191,7493200
2013-09-26,87.279999,87.699997,86.720001,87.070000,65.366692,6400600
2013-09-27,86.809998,86.940002,86.440002,86.730003,65.111443,5461100
2013-09-30,86.330002,86.949997,86.150002,86.690002,65.081398,7962300
2013-10-01,86.589996,87.489998,86.260002,87.470001,65.666969,6318700
2013-10-02,87.129997,87.290001,86.440002,87.290001,65.531830,6383400
2013-10-03,87.190002,87.400002,86.279999,86.580002,64.998840,7724600
2013-10-04,86.820000,87.419998,86.559998,87.309998,65.546852,6050000
2013-10-07,86.699997,86.980003,86.290001,86.589996,65.006325,5705200
2013-10-08,86.620003,86.739998,85.570000,85.610001,64.270638,8669800
2013-10-09,85.930000,86.230003,85.500000,85.959999,64.533363,8014200
2013-10-10,86.720001,87.779999,86.699997,87.779999,65.899719,8647900
2013-10-11,88.620003,89.480003,88.019997,89.449997,67.153458,8449800
2013-10-14,88.830002,89.889999,88.629997,89.800003,67.416206,9198600
2013-10-15,90.330002,91.459999,89.930000,89.930000,67.513786,11024000
2013-10-16,90.419998,91.169998,90.160004,91.110001,68.399681,8116000
2013-10-17,90.870003,92.000000,90.769997,91.970001,69.045288,8569600
2013-10-18,91.750000,92.050003,91.139999,91.629997,68.790039,9082600
2013-10-21,91.629997,91.629997,90.769997,91.199997,68.467232,6940500
2013-10-22,91.529999,92.559998,91.500000,92.360001,69.338097,9635500
2013-10-23,92.070000,92.430000,91.519997,92.099998,69.142906,6449600
2013-10-24,92.650002,92.989998,92.139999,92.349998,69.330582,5251000
2013-10-25,92.040001,92.269997,91.779999,92.089996,69.135406,6076000
2013-10-28,91.959999,92.800003,91.919998,92.389999,69.360619,6551000
2013-10-29,92.800003,93.180000,92.580002,93.139999,69.923668,6096700
2013-10-30,93.269997,93.449997,92.650002,92.790001,69.660912,6295400
2013-10-31,92.849998,93.349998,92.320000,92.610001,69.525772,7773900
2013-11-01,92.379997,93.580002,92.379997,93.370003,70.096344,6835900
2013-11-04,93.459999,93.500000,92.430000,93.029999,69.841095,6862500
2013-11-05,92.540001,92.949997,92.279999,92.809998,69.675911,5350600
2013-11-06,93.029999,93.199997,92.720001,93.040001,69.848587,5301300
2013-11-07,93.190002,93.349998,92.690002,92.690002,69.585823,6116900
2013-11-08,92.629997,94.099998,92.559998,94.050003,70.606857,7229500
2013-11-11,93.970001,94.639999,93.940002,94.290001,70.787010,4723100
2013-11-12,93.980003,94.089996,93.000000,93.559998,70.238976,7639600
2013-11-13,93.360001,93.449997,92.320000,93.339996,70.073822,8954300
2013-11-14,93.400002,94.139999,93.400002,93.919998,70.509239,7045700
2013-11-15,93.629997,94.400002,93.550003,94.389999,70.862091,7063000
2013-11-18,94.360001,94.599998,94.010002,94.300003,70.794525,8492000
2013-11-19,94.269997,94.919998,94.000000,94.860001,71.214951,6624200
2013-11-20,94.940002,95.470001,94.660004,95.150002,71.432640,7076500
2013-11-21,95.459999,95.750000,95.050003,95.199997,71.470184,6896200
2013-11-22,94.389999,95.580002,94.389999,95.250000,72.006927,6462100
2013-11-25,95.489998,95.989998,95.080002,95.629997,72.294189,6374600
2013-11-26,95.580002,95.870003,94.970001,95.059998,71.863281,7267600
2013-11-27,95.339996,95.370003,94.610001,94.980003,71.802811,4603800
2013-11-29,95.230003,95.500000,94.430000,94.660004,71.560913,4106800
2013-12-02,94.410004,94.660004,93.970001,94.279999,71.273651,5827400
2013-12-03,94.199997,94.559998,93.510002,93.970001,71.039284,9061100
2013-12-04,93.760002,94.250000,93.129997,93.629997,70.782249,6218500
2013-12-05,93.419998,93.629997,92.660004,92.970001,70.283302,8666200
2013-12-06,93.599998,94.480003,93.419998,94.440002,71.394600,7280400
2013-12-09,94.300003,94.480003,93.699997,94.440002,71.394600,6974500
2013-12-10,94.580002,94.790001,93.959999,94.139999,71.167801,7576600
2013-12-11,94.400002,94.449997,93.029999,93.110001,70.389122,9424300
2013-12-12,92.839996,92.860001,91.070000,91.160004,68.914993,12285700
2013-12-13,91.459999,91.860001,91.080002,91.349998,69.058594,7909000
2013-12-16,91.419998,92.320000,91.160004,91.370003,69.073723,6623000
2013-12-17,91.300003,91.330002,90.500000,90.660004,68.536987,8794000
2013-12-18,90.949997,92.660004,89.769997,92.639999,70.033821,9691100
2013-12-19,92.400002,92.400002,91.419998,91.980003,69.534882,7341000
2013-12-20,91.949997,92.750000,91.949997,92.089996,69.618034,11265000
2013-12-23,92.559998,92.680000,91.760002,92.029999,69.572685,5312200
2013-12-24,92.180000,92.389999,91.849998,92.059998,69.595360,3147300
2013-12-26,91.989998,92.540001,91.769997,92.540001,69.958221,3459100
2013-12-27,92.769997,92.959999,92.180000,92.349998,69.814590,3511300
2013-12-30,92.160004,92.300003,91.730003,92.300003,69.776810,4370100
2013-12-31,92.169998,92.220001,91.150002,91.589996,69.240059,6348200
2014-01-02,91.139999,91.730003,91.010002,91.029999,68.816704,5919600
2014-01-03,91.290001,92.220001,91.260002,91.849998,69.436607,5637600
2014-01-06,91.930000,92.750000,91.870003,92.330002,69.799477,7443500
2014-01-07,93.040001,94.620003,92.989998,94.290001,71.281181,11063300
2014-01-08,94.169998,94.599998,93.879997,94.160004,71.182915,9096700
2014-01-09,94.940002,95.379997,94.089996,94.730003,71.613846,7944700
2014-01-10,94.639999,94.980003,94.139999,94.739998,71.621384,6697400
2014-01-13,94.370003,94.989998,94.059998,94.500000,71.439964,9589200
2014-01-14,94.599998,94.900002,94.320000,94.720001,71.606277,7567300
2014-01-15,94.650002,95.269997,94.510002,94.800003,71.666740,7390700
2014-01-16,94.599998,95.089996,94.230003,94.639999,71.545784,8401100
2014-01-17,94.720001,95.169998,94.379997,95.059998,71.863281,13714400
2014-01-21,94.930000,95.099998,92.620003,94.029999,71.084633,16368400
2014-01-22,93.989998,94.550003,93.540001,94.320000,71.303886,8875500
2014-01-23,93.739998,93.800003,92.410004,92.739998,70.109421,9322300
2014-01-24,92.120003,92.610001,90.610001,90.610001,68.499191,10604200
2014-01-27,90.300003,90.760002,89.849998,89.940002,67.992691,8685200
2014-01-28,90.580002,90.599998,89.790001,90.099998,68.113632,8254400
2014-01-29,89.470001,89.709999,88.529999,88.900002,67.206467,11160100
2014-01-30,89.620003,89.779999,89.010002,89.500000,67.660034,6874900
2014-01-31,89.010002,89.339996,88.150002,88.470001,66.881401,12193800
2014-02-03,88.750000,88.779999,86.610001,86.779999,65.603798,13944600
2014-02-04,86.930000,87.279999,86.089996,86.620003,65.482849,11436400
2014-02-05,86.489998,87.669998,86.480003,87.279999,65.981781,10667300
2014-02-06,87.629997,88.760002,87.550003,88.750000,67.093063,10037900
2014-02-07,88.919998,90.040001,88.610001,90.040001,68.068283,9435100
2014-02-10,90.239998,91.080002,89.800003,91.070000,68.846954,8080200
2014-02-11,91.089996,92.970001,90.949997,92.970001,70.283302,11556300
2014-02-12,92.949997,92.989998,91.949997,92.419998,69.867508,7696100
